cell_id,Strength,Speed,Endurance,Flexibility
C155,0.6693954471174095,1.284315732395911,-0.3936763888184421,1.0448005244641991
C156,0.10602519950509307,0.2004079184493791,-0.5543122577108971,-0.6512960922605437
C157,0.5706384191196604,-0.19942220155333154,-0.7089774637519456,-0.47670025307287295
C158,0.9091266543343687,-0.4649814419177765,0.937586156741249,-0.017327231861109293
C159,0.3663643822548976,0.11311852673275291,1.8086450872369413,-0.0297133112295817
C160,0.07487340686125994,0.5185455855772161,0.5085286633369946,-0.28657216600801644
C161,-0.2003023238873934,-0.834624889944251,-0.43339339929780835,-0.5801123474282652
C162,-0.3429269574641213,-0.8901764085184666,-0.1842296751905292,-0.051259203377417434
C163,-0.11975148353076112,-0.7764744482150783,1.0289539099260785,0.463437965461898
C164,-1.2998590620328714,0.25838536352900227,0.691630028243562,-0.013832196095986765
C165,-1.4516371955801335,0.18154319991602128,-0.003482931180530046,0.4585859260554103
C166,2.5735978409742346,-1.226932842404562,-2.182631015239672,0.5299415524832016
C167,1.5730052172425852,-1.6879249184205738,-2.108078350126358,0.9995818956216213
C168,0.015771442637579694,-1.5998692633686404,-0.9329417142854147,1.4620669977503504
C169,-1.613991452519713,0.37139132084506904,0.18840879280550518,0.5270336844395056
C170,-1.7718651336853417,0.18083416757199405,-0.6131550914361362,-0.12177375873972883
C171,-0.35177473809704357,-0.9118894128247962,-0.640357722887826,-0.9551172773317531
C172,-0.42190038353595544,-1.2881614621634454,-0.6652555642298332,-0.8580741368669088
C173,-0.40112265776250655,-1.440159682433898,-0.3167727982441639,-0.5105820047342294
C174,-1.0929616493751901,-0.14015571025305845,-1.8242199723257972,-1.4129663659272946
C175,-1.2451618657173391,-0.1512610263652237,-1.4468738130200733,-1.4354713487103072
C176,0.10727354992327023,0.0747070309426942,-0.3201899245851013,-0.5634203425110034
C177,0.2448534812782953,0.13335377394573183,-0.4596155513334864,-0.19283374257624725
C178,0.23076465127494294,-0.011835581025174898,0.2920167470924028,0.03230097446239408
C179,-0.06660156843193,1.3163456819492012,0.18807471236522202,-2.1100271799517
C180,0.007142398108128147,1.6814268267952661,0.548880313420761,-0.9632326160390543
C181,-0.9054047583436621,-1.6253129467601708,-0.7667031655723178,-0.21702486920569256
C182,-0.9378874663056763,-2.0241157954698754,-0.5674326697531554,0.12860774556803378
C183,-0.9078982195554506,-1.9623263138340301,-0.3621849023576531,0.6325826090922023
C184,-2.005981539131461,-0.5794374098530849,-1.9272596118071592,0.41072020471654325
C185,-2.6904099300675735,-0.9350803426870716,-1.657776325670419,0.8283998177955375
C186,-0.11480081908922582,-1.1947153266594748,-0.6215664383539744,-1.053273871252503
C187,-0.4657561838139435,-1.7134470242864475,-0.4963816625938816,-0.26480986717470156
C188,-0.6918975019619846,-2.0799873847509334,-0.5641326528750481,0.32594896451750094
C189,-1.4374335172267692,-0.639220468411121,-1.9628390182313271,0.023849283035307606
C190,-1.837600425899266,-0.3171711478504681,-1.4648178895723556,0.6787299948149572
C191,-0.39078379534913077,-1.590996310659053,-0.7282292837922625,-1.2240435542430699
C192,-1.0168854615248635,-2.2575371686642924,-0.6324557997745018,-0.3639273376411493
C193,-1.3162402380193967,-2.191994928123569,-0.21524660917413346,0.3559959683794913
C194,-1.8151532173068627,-0.40426151039683667,-0.3268442426968138,-0.4620742575673358
C195,-1.9740993014297945,-0.44384880602507576,-1.3476928834999131,-0.6654583619501921
C196,0.05802726680977451,-1.165923693575285,-0.985788887318326,-1.8313045397049457
C197,-0.17715911306695373,-1.7002225866769587,-1.5236412377977395,-1.0553853751947773
C198,-0.7417490074312562,-1.3723884831204372,-0.959976961277984,-0.6826908111820184
C199,-1.6727967513995177,0.16588209257447922,-2.483630075129172,-1.5062635514287233
C200,-1.865004252398785,-0.11178808100449783,-1.4250173786574254,-1.9209003902857096
C201,0.4937827653433796,-0.7406426221481914,-0.3734059554690149,-0.15979025993153914
C202,0.43036696795355006,-1.0482678530915637,0.4882700790334441,1.0206243492493252
C203,0.29969261085686594,-0.9902340109995393,0.594455217907807,1.271669197085559
C204,-0.4731209791235467,-0.2019675101836795,1.0055959646018697,0.0565692513600194
C205,-1.2114744343017554,-0.725182228332906,-0.12113485034164419,-0.5797918081487906
C206,0.7463505618446913,0.2531689687295071,-0.4373779016678686,-0.4334038761930901
C207,0.5772697701342576,-0.4724277156982144,-0.4500078494918634,-0.08659493304199456
C208,0.5471854280308897,-0.24411878719562657,0.3375447509241806,0.25391890938714756
C209,-0.48158179379290883,1.2934075991820466,-0.24952585996341473,-0.8102738124035335
C210,-1.1375010511741748,0.042354878306419305,-0.3983200688187499,-0.8532024577317192
C211,0.29558265677393336,-0.3251755124466407,-0.16304659304428876,-0.6020957895966801
C212,0.48010143066499095,-0.5155354255874403,-0.4689025548269034,-0.08296610322063058
C213,0.7699150888178786,-0.9133468421677602,-0.4609124867005214,0.10349384107890983
